book_name,author,genre,publication_year,rating,total ratings,reviews,cover,page_link,page,binding,year,cluster
Under the Net,Iris Murdoch,Fiction,"First published January 1, 1954",3.77,14186,878,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388423609i/11324.jpg,https://www.goodreads.com/book/show/11324.Under_the_Net,252, Paperback,1954,less visited
On Politics: A Carnival of Buncombe,H.L. Mencken,Politics,"First published January 1, 1956",4.4,43,6,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348365801i/1542041.jpg,https://www.goodreads.com/book/show/1542041.On_Politics,408, Paperback,1956,less visited
Two Graves,Douglas Preston,Thriller,"First published December 11, 2012",4.06,23582,1804,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1346937130i/14889780.jpg,https://www.goodreads.com/book/show/14889780-two-graves,484, Hardcover,2012,less visited
3 Lies,Helen Hanson,Thriller,"First published December 4, 2010",4.04,1146,147,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328366063i/9927022.jpg,https://www.goodreads.com/book/show/9927022-3-lies,314, Kindle Edition,2010,less visited
"Fooling Some of the People All of the Time, a Long Short (and Now Complete) Story, Updated with New Epilogue",David Einhorn,Finance,"First published May 27, 2007",4.02,3721,174,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347574504i/7663760.jpg,https://www.goodreads.com/book/show/7663760-fooling-some-of-the-people-all-of-the-time-a-long-short-and-now-comple,426, Paperback,2007,less visited
The Test,K.A. Applegate,Science Fiction,"First published June 1, 2000",3.84,2111,76,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1379478668i/343437.jpg,https://www.goodreads.com/book/show/343437.The_Test,135, Paperback,2000,less visited
The Sword of Shannara,Terry Brooks,Fantasy,"First published January 1, 1977",3.76,93240,4587,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1470063017i/15575.jpg,https://www.goodreads.com/book/show/15575.The_Sword_of_Shannara,726, Paperback,1977,less visited
Glitz,Elmore Leonard,Fiction,"First published March 28, 1985",3.76,3358,233,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349059552i/288951.jpg,https://www.goodreads.com/book/show/288951.Glitz,235, Paperback,1985,less visited
Birthmarked,Caragh M. O'Brien,Young Adult,"First published March 30, 2010",3.88,47760,3671,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442562480i/6909544.jpg,https://www.goodreads.com/book/show/6909544-birthmarked,361, Hardcover,2010,less visited
She Can Hide,Melinda Leigh,Romantic Suspense,"First published March 18, 2014",4.34,12969,358,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389155994i/20489824.jpg,https://www.goodreads.com/book/show/20489824-she-can-hide,333, Kindle Edition,2014,less visited
Stormy Weather,Paulette Jiles,Historical Fiction,"First published May 8, 2007",3.73,2908,466,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1266562028i/467316.jpg,https://www.goodreads.com/book/show/467316.Stormy_Weather,352, Hardcover,2007,less visited
What Is To Be Done,Vladimir Lenin,Politics,"First published January 1, 1902",4.01,3019,194,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1387711250i/748154.jpg,https://www.goodreads.com/book/show/748154.What_Is_To_Be_Done,208, Paperback,1902,less visited
The Spare Room,Helen Garner,Fiction,"First published January 1, 2008",3.83,6670,856,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347763965i/3014272.jpg,https://www.goodreads.com/book/show/3014272-the-spare-room,175, Hardcover,2008,less visited
The God of Small Things,Arundhati Roy,Fiction,"First published April 1, 1997",3.95,280061,17246,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1590282886i/9777.jpg,https://www.goodreads.com/book/show/9777.The_God_of_Small_Things,321, Hardcover,1997,less visited
Den of Thieves,Julia Golding,Historical Fiction,"First published February 5, 2007",4.21,1763,87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348804388i/1976.jpg,https://www.goodreads.com/book/show/1976.Den_of_Thieves,416, Hardcover,2007,less visited
The French Gift : A Novel of World War II Paris,Kirsty Manning,Historical Fiction,"First published March 31, 2021",4.02,2315,303,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1628533711i/56922661.jpg,https://www.goodreads.com/book/show/56922661-the-french-gift,368, Paperback,2021,less visited
The Complete Sherlock Holmes,Arthur Conan Doyle,Classics,"First published January 1, 1894",4.5,192541,4663,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348815538i/188572.jpg,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,1796, Paperback,1894,less visited
A Quiet Strength,Janette Oke,Christian Fiction,"First published July 1, 1999",4.15,2986,104,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1180648991i/1061449.jpg,https://www.goodreads.com/book/show/1061449.A_Quiet_Strength,369, Paperback,1999,less visited
The Friday Night Knitting Club,Kate Jacobs,Fiction,"First published January 1, 2006",3.44,74832,8996,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388187371i/17204.jpg,https://www.goodreads.com/book/show/17204.The_Friday_Night_Knitting_Club,352, Hardcover,2006,less visited
The Master's Plan,Stephany Tullis,Christian Fiction,"Published May 21, 2013",4.1,299,59,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1398907146i/18046294.jpg,https://www.goodreads.com/book/show/18046294-the-master-s-plan,284, Kindle Edition,2013,less visited
Twisted,Laurie Halse Anderson,Young Adult,"First published March 20, 2007",3.82,35669,3265,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347459741i/123106.jpg,https://www.goodreads.com/book/show/123106.Twisted,250, Hardcover,2007,less visited
City,Clifford D. Simak,Science Fiction,"First published January 1, 1952",4.08,16164,1076,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386912951i/222093.jpg,https://www.goodreads.com/book/show/222093.City,251, Hardcover,1952,less visited
The Bears' House,Marilyn Sachs,Childrens,"First published October 1, 1971",4.19,253,55,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1176954372i/669549.jpg,https://www.goodreads.com/book/show/669549.The_Bears_House,78, Paperback,1971,less visited
Kisses from Katie,Katie Davis,Nonfiction,"First published October 4, 2011",4.39,31440,2751,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1306266117i/11281852.jpg,https://www.goodreads.com/book/show/11281852-kisses-from-katie,275, Hardcover,2011,less visited
The Slave Dancer,Paula Fox,Historical Fiction,"First published January 1, 1973",3.7,10206,571,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1318518582i/172111.jpg,https://www.goodreads.com/book/show/172111.The_Slave_Dancer,176, Paperback,1973,less visited
Bird by Bird: Some Instructions on Writing and Life,Anne Lamott,Writing,"First published May 5, 1994",4.23,94385,9285,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1631772636i/12543.jpg,https://www.goodreads.com/book/show/12543.Bird_by_Bird,237, Paperback,1994,less visited
Girlfriend in a Coma,Douglas Coupland,Fiction,"First published January 1, 1998",3.62,19091,889,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386921543i/3384.jpg,https://www.goodreads.com/book/show/3384.Girlfriend_in_a_Coma,288, Paperback,1998,less visited
Now You See Me,Sharon J. Bolton,Mystery,"First published May 26, 2011",4.04,20557,1891,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441860567i/9783200.jpg,https://www.goodreads.com/book/show/9783200-now-you-see-me,400, Hardcover,2011,less visited
City of the Lost,Kelley Armstrong,Mystery,"First published January 2, 2016",4.06,18139,2316,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1446288296i/25362841.jpg,https://www.goodreads.com/book/show/25362841-city-of-the-lost,471, Paperback,2016,less visited
Unapologetic Theology,William C. Placher,Theology,"First published January 1, 1989",3.72,54,3,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347382829i/720340.jpg,https://www.goodreads.com/book/show/720340.Unapologetic_Theology,184, Paperback,1989,less visited
வேங்கையின் மைந்தன் [Vengaiyin Maindhan],Akilan,Historical Fiction,"First published April 1, 1961",4.02,999,56,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1351244078i/13503755.jpg,https://www.goodreads.com/book/show/13503755-vengaiyin-maindhan,832, Hardcover,1961,less visited
Ich bin so wild nach deinem Erdbeermund: Erinnerungen,Klaus Kinski,Nonfiction,"First published January 1, 1975",3.73,55,7,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1421441519i/2396256.jpg,https://www.goodreads.com/book/show/2396256.Ich_bin_so_wild_nach_deinem_Erdbeermund,315, Hardcover,1975,less visited
Baudolino,Umberto Eco,Fiction,"First published November 1, 2000",3.78,22275,1197,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1479698120i/10507.jpg,https://www.goodreads.com/book/show/10507.Baudolino,527, Paperback,2000,less visited
Dhalgren,Samuel R. Delany,Science Fiction,"First published January 1, 1975",3.77,10682,1176,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320531180i/85867.jpg,https://www.goodreads.com/book/show/85867.Dhalgren,801, Paperback,1975,less visited
With a Single Spell,Lawrence Watt-Evans,Fantasy,"First published January 1, 1987",4.06,1924,89,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347796608i/320216.jpg,https://www.goodreads.com/book/show/320216.With_a_Single_Spell,208, Paperback,1987,less visited
رأفت الهجان,صالح مرسي,Biography,"First published January 1, 1988",4.2,1019,83,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1239969683i/4936100.jpg,https://www.goodreads.com/book/show/4936100,982, Hardcover,1988,less visited
Influence: The Psychology of Persuasion,Robert B. Cialdini,Psychology,"First published January 1, 1984",4.21,138598,4994,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391026083i/28815.jpg,https://www.goodreads.com/book/show/28815.Influence,320, Paperback,1984,less visited
Avenger's Heat,Katie Reus,Paranormal,"First published February 4, 2014",4.11,968,100,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1372371522i/15814893.jpg,https://www.goodreads.com/book/show/15814893-avenger-s-heat,368, Mass Market Paperback,2014,less visited
Cymbeline,William Shakespeare,Plays,"First published January 1, 1610",3.59,9972,688,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1418615076i/305510.jpg,https://www.goodreads.com/book/show/305510.Cymbeline,324, Paperback,1610,less visited
The Death of Achilles,Boris Akunin,Mystery,"First published January 1, 1998",4.14,5647,225,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320514123i/64551.jpg,https://www.goodreads.com/book/show/64551.The_Death_of_Achilles,320, Paperback,1998,less visited
Baltasar and Blimunda,José Saramago,Fiction,"First published January 1, 1982",3.94,20468,1071,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1483229660i/2530.jpg,https://www.goodreads.com/book/show/2530.Baltasar_and_Blimunda,346, Paperback,1982,less visited
Consider the Lobster and Other Essays,David Foster Wallace,Nonfiction,"First published December 13, 2005",4.18,47458,3333,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388854217i/6751.jpg,https://www.goodreads.com/book/show/6751.Consider_the_Lobster_and_Other_Essays,343, Hardcover,2005,less visited
The Gates of Zion,Bodie Thoene,Historical Fiction,"First published January 1, 1986",4.3,4711,217,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438388299i/2595347.jpg,https://www.goodreads.com/book/show/2595347-the-gates-of-zion,368, Paperback,1986,less visited
Feeling Good: The New Mood Therapy,David D. Burns,Psychology,"First published January 1, 1980",4.04,29815,1432,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1440657672i/46674.jpg,https://www.goodreads.com/book/show/46674.Feeling_Good,736, Mass Market Paperback,1980,less visited
The Spy Who Loved Me,Ian Fleming,Fiction,"First published April 16, 1962",3.39,12347,913,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1287905911i/18455.jpg,https://www.goodreads.com/book/show/18455.The_Spy_Who_Loved_Me,198, Paperback,1962,less visited
Renegades,Marissa Meyer,Fantasy,"First published November 7, 2017",4.14,120489,16023,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1494896884i/28421168.jpg,https://www.goodreads.com/book/show/28421168-renegades,552, Hardcover,2017,less visited
What She Knew,Gilly Macmillan,Mystery,"First published December 1, 2015",3.86,82743,6429,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441801604i/25817531.jpg,https://www.goodreads.com/book/show/25817531-what-she-knew,512, Paperback,2015,less visited
Hollywood,Charles Bukowski,Fiction,"First published January 1, 1989",3.8,23277,1044,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1361998529i/38505.jpg,https://www.goodreads.com/book/show/38505.Hollywood,319, Paperback,1989,less visited
Inny świat,Gustaw Herling-Grudziński,Polish Literature,"First published January 1, 1951",3.99,7974,239,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1378620884i/1876528.jpg,https://www.goodreads.com/book/show/1876528.Inny_wiat,355, Paperback,1951,less visited
The Know-It-All,A.J. Jacobs,Nonfiction,"First published January 1, 2004",3.75,28704,2549,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442931614i/28116.jpg,https://www.goodreads.com/book/show/28116.The_Know_It_All,388, Paperback,2004,less visited
